测试时间,温度,湿度,VOC,人体
2018/12/18 21:57:20,1572,1789,27,0
2018/12/18 21:57:21,1510,1792,30,0
2018/12/18 21:57:22,1555,1806,28,0
2018/12/18 21:57:23,1576,1813,28,0
2018/12/18 21:57:24,1561,1785,29,0
2018/12/18 21:57:25,1547,1778,33,0
2018/12/18 21:57:26,1572,1799,33,0
2018/12/18 21:57:27,1571,1803,29,0
2018/12/18 21:57:28,1537,1805,27,0
2018/12/18 21:57:29,1517,1780,29,0
2018/12/18 21:57:30,1572,1798,27,0
2018/12/18 21:57:31,1537,1798,30,0
2018/12/18 21:57:32,1557,1811,28,0
2018/12/18 21:57:33,1551,1823,34,0
2018/12/18 21:57:34,1572,1810,27,0
2018/12/18 21:57:35,1570,1819,34,0
2018/12/18 21:57:36,1559,1790,32,0
2018/12/18 21:57:37,1555,1794,32,0
2018/12/18 21:57:38,1555,1804,28,0
2018/12/18 21:57:39,1547,1799,32,0
2018/12/18 21:57:40,1554,1804,31,0
2018/12/18 21:57:41,1527,1778,27,0
2018/12/18 21:57:42,1573,1819,32,0
2018/12/18 21:57:43,1541,1828,28,0
2018/12/18 21:57:44,1547,1804,36,0
2018/12/18 21:57:45,1517,1812,32,0
2018/12/18 21:57:46,1531,1779,26,0
2018/12/18 21:57:47,1535,1819,31,0
2018/12/18 21:57:48,1562,1793,32,0
2018/12/18 21:57:49,1584,1789,27,0
2018/12/18 21:57:50,1570,1807,31,0
2018/12/18 21:57:51,1570,1799,31,0
2018/12/18 21:57:52,1552,1827,28,0
2018/12/18 21:57:53,1540,1796,30,0
2018/12/18 21:57:54,1559,1791,35,0
2018/12/18 21:57:55,1567,1803,32,0
2018/12/18 21:57:56,1560,1785,30,0
2018/12/18 21:57:57,1556,1813,28,0
2018/12/18 21:57:58,1532,1801,32,0
2018/12/18 21:57:59,1530,1791,32,0
2018/12/18 21:58:00,1564,1801,28,0
2018/12/18 21:58:01,1537,1832,31,0
2018/12/18 21:58:02,1557,1803,33,0
2018/12/18 21:58:03,1556,1810,34,0
2018/12/18 21:58:04,1558,1795,30,0
2018/12/18 21:58:05,1575,1801,28,0
2018/12/18 21:58:06,1550,1803,34,0
2018/12/18 21:58:07,1559,1801,36,0
2018/12/18 21:58:08,1545,1830,26,0
2018/12/18 21:58:09,1531,1802,29,0
2018/12/18 21:58:10,1562,1791,27,0
2018/12/18 21:58:11,1523,1780,28,0
2018/12/18 21:58:12,1511,1799,28,0
2018/12/18 21:58:13,1553,1818,25,0
2018/12/18 21:58:14,1545,1776,25,0
2018/12/18 21:58:15,1545,1785,28,0
2018/12/18 21:58:16,1548,1817,32,0
2018/12/18 21:58:17,1532,1805,31,0
2018/12/18 21:58:18,1566,1782,31,0
2018/12/18 21:58:19,1520,1807,34,0
2018/12/18 21:58:20,1534,1818,28,0
2018/12/18 21:58:21,1522,1777,29,0
2018/12/18 21:58:22,1568,1795,36,0
2018/12/18 21:58:23,1536,1797,25,0
2018/12/18 21:58:24,1535,1791,25,0
2018/12/18 21:58:25,1565,1808,28,0
2018/12/18 21:58:26,1524,1811,34,0
2018/12/18 21:58:27,1565,1796,29,0
2018/12/18 21:58:28,1502,1781,31,0
2018/12/18 21:58:29,1536,1835,30,0
2018/12/18 21:58:30,1538,1817,30,0
2018/12/18 21:58:31,1557,1805,24,0
2018/12/18 21:58:32,1549,1773,30,0
2018/12/18 21:58:33,1551,1774,22,0
2018/12/18 21:58:34,1545,1804,27,0
2018/12/18 21:58:35,1574,1812,37,0
2018/12/18 21:58:36,1541,1799,34,0
2018/12/18 21:58:37,1556,1789,37,0
2018/12/18 21:58:38,1566,1791,31,0
2018/12/18 21:58:39,1542,1790,34,0
2018/12/18 21:58:40,1559,1806,33,0
2018/12/18 21:58:41,1548,1798,31,0
2018/12/18 21:58:42,1550,1808,29,0
2018/12/18 21:58:43,1555,1806,25,0
2018/12/18 21:58:44,1523,1799,33,0
2018/12/18 21:58:45,1557,1799,31,0
2018/12/18 21:58:46,1545,1790,27,0
2018/12/18 21:58:47,1584,1801,34,0
2018/12/18 21:58:48,1538,1795,27,0
2018/12/18 21:58:49,1577,1833,30,0
2018/12/18 21:58:50,1523,1813,28,0
2018/12/18 21:58:51,1561,1807,27,0
2018/12/18 21:58:52,1521,1812,27,0
2018/12/18 21:58:53,1566,1802,29,0
2018/12/18 21:58:54,1577,1772,32,0
2018/12/18 21:58:55,1555,1810,29,0
2018/12/18 21:58:56,1560,1808,34,0
2018/12/18 21:58:57,1531,1806,36,0
2018/12/18 21:58:58,1537,1783,30,0
2018/12/18 21:58:59,1526,1789,30,0
2018/12/18 21:59:00,1540,1777,32,0
2018/12/18 21:59:01,1563,1782,28,0
2018/12/18 21:59:02,1546,1799,32,0
2018/12/18 21:59:03,1585,1794,29,0
2018/12/18 21:59:04,1554,1793,26,0
2018/12/18 21:59:05,1600,1784,24,0
2018/12/18 21:59:06,1541,1796,24,0
2018/12/18 21:59:07,1528,1786,29,0
2018/12/18 21:59:08,1520,1788,29,0
2018/12/18 21:59:09,1548,1787,34,0
2018/12/18 21:59:10,1570,1808,32,0
2018/12/18 21:59:11,1573,1796,32,0
2018/12/18 21:59:12,1515,1790,31,0
2018/12/18 21:59:13,1557,1789,25,0
2018/12/18 21:59:14,1549,1817,30,0
2018/12/18 21:59:15,1530,1811,25,0
2018/12/18 21:59:16,1568,1822,29,0
2018/12/18 21:59:17,1536,1778,37,0
2018/12/18 21:59:18,1548,1809,29,0
2018/12/18 21:59:19,1505,1806,38,0
2018/12/18 21:59:20,1523,1782,33,0
2018/12/18 21:59:21,1517,1792,30,0
2018/12/18 21:59:22,1561,1810,30,0
2018/12/18 21:59:23,1569,1801,27,0
2018/12/18 21:59:24,1572,1811,28,0
2018/12/18 21:59:25,1554,1798,34,0
2018/12/18 21:59:26,1546,1775,32,0
2018/12/18 21:59:27,1578,1790,33,0
2018/12/18 21:59:28,1538,1801,27,0
2018/12/18 21:59:29,1548,1813,30,0
2018/12/18 21:59:30,1552,1816,29,0
2018/12/18 21:59:31,1509,1807,25,0
2018/12/18 21:59:32,1557,1840,32,0
2018/12/18 21:59:33,1567,1782,33,0
2018/12/18 21:59:34,1535,1804,25,0
2018/12/18 21:59:35,1554,1823,26,0
2018/12/18 21:59:36,1552,1803,28,0
2018/12/18 21:59:37,1572,1803,28,0
2018/12/18 21:59:38,1562,1809,32,0
2018/12/18 21:59:39,1526,1814,29,0
2018/12/18 21:59:40,1541,1798,28,0
2018/12/18 21:59:41,1552,1800,34,0
2018/12/18 21:59:42,1531,1817,28,0
2018/12/18 21:59:43,1559,1778,28,0
2018/12/18 21:59:44,1525,1799,28,0
2018/12/18 21:59:45,1571,1780,33,0
2018/12/18 21:59:46,1522,1810,27,0
2018/12/18 21:59:47,1524,1807,32,0
2018/12/18 21:59:48,1539,1812,31,0
2018/12/18 21:59:49,1544,1808,27,0
2018/12/18 21:59:50,1533,1777,25,0
2018/12/18 21:59:51,1518,1804,30,0
2018/12/18 21:59:52,1522,1798,34,0
2018/12/18 21:59:53,1539,1795,27,0
2018/12/18 21:59:54,1577,1794,34,0
2018/12/18 21:59:55,1550,1806,33,0
2018/12/18 21:59:56,1555,1774,28,0
2018/12/18 21:59:57,1551,1791,27,0
2018/12/18 21:59:58,1570,1797,28,0
2018/12/18 21:59:59,1548,1789,30,0
2018/12/18 22:00:00,1541,1801,30,0
2018/12/18 22:00:01,1524,1805,29,0
2018/12/18 22:00:02,1551,1794,30,0
2018/12/18 22:00:03,1553,1807,29,0
2018/12/18 22:00:04,1545,1811,29,0
2018/12/18 22:00:05,1559,1779,31,0
2018/12/18 22:00:06,1581,1784,31,0
2018/12/18 22:00:07,1566,1789,32,0
2018/12/18 22:00:08,1558,1770,34,0
2018/12/18 22:00:09,1537,1813,38,0
2018/12/18 22:00:10,1502,1781,32,0
2018/12/18 22:00:11,1576,1814,35,0
2018/12/18 22:00:12,1525,1808,31,0
2018/12/18 22:00:13,1543,1790,33,0
2018/12/18 22:00:14,1537,1813,30,0
2018/12/18 22:00:15,1562,1804,31,0
2018/12/18 22:00:16,1541,1757,33,0
2018/12/18 22:00:17,1564,1817,24,0
2018/12/18 22:00:18,1550,1824,31,0
2018/12/18 22:00:19,1544,1785,29,0
2018/12/18 22:00:20,1559,1800,35,0
2018/12/18 22:00:21,1559,1797,30,0
2018/12/18 22:00:22,1533,1774,31,0
2018/12/18 22:00:23,1555,1775,30,0
2018/12/18 22:00:24,1535,1795,34,0
2018/12/18 22:00:25,1569,1824,27,0
2018/12/18 22:00:26,1522,1789,34,0
2018/12/18 22:00:27,1568,1809,30,0
2018/12/18 22:00:28,1528,1818,34,0
2018/12/18 22:00:29,1585,1799,30,0
2018/12/18 22:00:30,1579,1785,27,0
2018/12/18 22:00:31,1519,1803,28,0
2018/12/18 22:00:32,1515,1803,30,0
2018/12/18 22:00:33,1589,1796,30,0
2018/12/18 22:00:34,1548,1758,28,0
2018/12/18 22:00:35,1560,1803,33,0
2018/12/18 22:00:36,1523,1829,29,0
2018/12/18 22:00:37,1580,1769,27,0
2018/12/18 22:00:38,1557,1798,24,0
2018/12/18 22:00:39,1561,1782,32,0
2018/12/18 22:00:40,1544,1782,35,0
2018/12/18 22:00:41,1540,1818,34,0
2018/12/18 22:00:42,1575,1775,27,0
2018/12/18 22:00:43,1584,1788,38,0
2018/12/18 22:00:44,1545,1834,31,0
2018/12/18 22:00:45,1534,1801,30,0
2018/12/18 22:00:46,1559,1795,30,0
2018/12/18 22:00:47,1544,1798,31,0
2018/12/18 22:00:48,1561,1809,31,0
2018/12/18 22:00:49,1541,1810,30,0
2018/12/18 22:00:50,1580,1803,30,0
2018/12/18 22:00:51,1593,1811,30,0
2018/12/18 22:00:52,1584,1796,26,0
2018/12/18 22:00:53,1548,1787,31,0
2018/12/18 22:00:54,1560,1806,29,0
2018/12/18 22:00:55,1579,1800,29,0
2018/12/18 22:00:56,1581,1796,29,0
2018/12/18 22:00:57,1543,1822,35,0
2018/12/18 22:00:58,1536,1804,32,0
2018/12/18 22:00:59,1520,1803,31,0
2018/12/18 22:01:00,1553,1812,26,0
2018/12/18 22:01:01,1544,1802,34,0
2018/12/18 22:01:02,1531,1797,27,0
2018/12/18 22:01:03,1557,1796,33,0
2018/12/18 22:01:04,1572,1798,26,0
2018/12/18 22:01:05,1560,1802,33,0
2018/12/18 22:01:06,1550,1785,30,0
2018/12/18 22:01:07,1505,1765,26,0
2018/12/18 22:01:08,1559,1795,28,0
2018/12/18 22:01:09,1553,1780,32,0
2018/12/18 22:01:10,1557,1794,33,0
2018/12/18 22:01:11,1542,1823,31,0
2018/12/18 22:01:12,1531,1793,32,0
2018/12/18 22:01:13,1566,1801,29,0
2018/12/18 22:01:14,1527,1798,31,0
2018/12/18 22:01:15,1546,1820,32,0
2018/12/18 22:01:16,1554,1799,32,0
2018/12/18 22:01:17,1544,1778,34,0
2018/12/18 22:01:18,1546,1826,29,0
2018/12/18 22:01:19,1542,1800,29,0
2018/12/18 22:01:20,1570,1786,26,0
2018/12/18 22:01:21,1548,1800,28,0
2018/12/18 22:01:22,1543,1812,25,0
2018/12/18 22:01:23,1581,1815,27,0
2018/12/18 22:01:24,1537,1805,32,0
2018/12/18 22:01:25,1558,1798,27,0
2018/12/18 22:01:26,1563,1793,27,0
2018/12/18 22:01:27,1557,1801,24,0
2018/12/18 22:01:28,1542,1799,29,0
2018/12/18 22:01:29,1570,1784,27,0
2018/12/18 22:01:30,1548,1804,30,0
2018/12/18 22:01:31,1564,1824,36,0
2018/12/18 22:01:32,1536,1826,27,0
2018/12/18 22:01:33,1545,1833,35,0
2018/12/18 22:01:34,1538,1830,27,0
2018/12/18 22:01:35,1557,1800,27,0
2018/12/18 22:01:36,1539,1798,33,0
2018/12/18 22:01:37,1559,1810,31,0
2018/12/18 22:01:38,1571,1817,29,0
2018/12/18 22:01:39,1557,1795,26,0
2018/12/18 22:01:40,1548,1779,28,0
2018/12/18 22:01:41,1541,1799,30,0
2018/12/18 22:01:42,1571,1795,29,0
2018/12/18 22:01:43,1564,1815,26,0
2018/12/18 22:01:44,1598,1789,32,0
2018/12/18 22:01:45,1561,1783,33,0
2018/12/18 22:01:46,1534,1793,29,0
2018/12/18 22:01:47,1540,1800,29,0
2018/12/18 22:01:48,1545,1818,27,0
2018/12/18 22:01:49,1539,1799,31,0
2018/12/18 22:01:50,1594,1808,31,0
2018/12/18 22:01:51,1495,1825,26,0
2018/12/18 22:01:52,1555,1789,24,0
2018/12/18 22:01:53,1540,1814,25,0
2018/12/18 22:01:54,1559,1789,35,0
2018/12/18 22:01:55,1539,1786,26,0
2018/12/18 22:01:56,1532,1808,32,0
2018/12/18 22:01:57,1563,1815,31,0
2018/12/18 22:01:58,1568,1814,26,0
2018/12/18 22:01:59,1534,1796,32,0
2018/12/18 22:02:00,1567,1809,30,0
2018/12/18 22:02:01,1579,1811,25,0
2018/12/18 22:02:02,1535,1798,26,0
2018/12/18 22:02:03,1553,1807,33,0
2018/12/18 22:02:04,1549,1782,31,0
2018/12/18 22:02:05,1530,1781,31,0
2018/12/18 22:02:06,1528,1779,34,0
2018/12/18 22:02:07,1572,1801,33,0
2018/12/18 22:02:08,1561,1794,31,0
2018/12/18 22:02:09,1547,1800,36,0
2018/12/18 22:02:10,1541,1788,36,0
2018/12/18 22:02:11,1572,1799,31,0
2018/12/18 22:02:12,1558,1799,25,0
2018/12/18 22:02:13,1529,1809,29,0
2018/12/18 22:02:14,1541,1795,33,0
2018/12/18 22:02:15,1575,1786,32,0
2018/12/18 22:02:16,1557,1775,33,0
2018/12/18 22:02:17,1580,1786,28,0
2018/12/18 22:02:18,1554,1799,21,0
2018/12/18 22:02:19,1596,1801,27,0
2018/12/18 22:02:20,1566,1787,29,0
2018/12/18 22:02:21,1565,1804,34,0
2018/12/18 22:02:22,1558,1812,31,0
2018/12/18 22:02:23,1553,1805,28,0
2018/12/18 22:02:24,1536,1786,31,0
2018/12/18 22:02:25,1558,1779,32,0
2018/12/18 22:02:26,1556,1816,31,0
2018/12/18 22:02:27,1564,1801,30,0
2018/12/18 22:02:28,1546,1807,36,0
2018/12/18 22:02:29,1595,1769,34,0
2018/12/18 22:02:30,1569,1789,35,0
2018/12/18 22:02:31,1541,1803,31,0
2018/12/18 22:02:32,1547,1800,29,0
2018/12/18 22:02:33,1536,1803,28,0
2018/12/18 22:02:34,1541,1790,30,0
2018/12/18 22:02:35,1544,1809,35,0
2018/12/18 22:02:36,1558,1797,30,0
2018/12/18 22:02:37,1540,1810,28,0
2018/12/18 22:02:38,1587,1779,26,0
2018/12/18 22:02:39,1579,1782,30,0
2018/12/18 22:02:40,1551,1822,27,0
2018/12/18 22:02:41,1546,1800,29,0
2018/12/18 22:02:42,1554,1813,26,0
2018/12/18 22:02:43,1516,1810,33,0
2018/12/18 22:02:44,1579,1790,31,0
2018/12/18 22:02:45,1573,1783,30,0
2018/12/18 22:02:46,1581,1783,30,0
2018/12/18 22:02:47,1540,1808,29,0
2018/12/18 22:02:48,1523,1794,31,0
2018/12/18 22:02:49,1559,1793,22,0
2018/12/18 22:02:50,1535,1819,33,0
2018/12/18 22:02:51,1570,1811,29,0
2018/12/18 22:02:52,1529,1798,33,0
2018/12/18 22:02:53,1568,1813,30,0
2018/12/18 22:02:54,1586,1790,32,0
2018/12/18 22:02:55,1565,1801,29,0
2018/12/18 22:02:56,1519,1770,32,0
2018/12/18 22:02:57,1539,1794,27,0
2018/12/18 22:02:58,1544,1826,35,0
2018/12/18 22:02:59,1560,1801,29,0
2018/12/18 22:03:00,1547,1788,38,0
2018/12/18 22:03:01,1522,1799,28,0
2018/12/18 22:03:02,1528,1794,32,0
2018/12/18 22:03:03,1576,1810,31,0
2018/12/18 22:03:04,1562,1799,29,0
2018/12/18 22:03:05,1554,1764,28,0
2018/12/18 22:03:06,1525,1790,35,0
2018/12/18 22:03:07,1552,1787,32,0
2018/12/18 22:03:08,1538,1793,31,0
2018/12/18 22:03:09,1557,1783,28,0
2018/12/18 22:03:10,1559,1797,31,0
2018/12/18 22:03:11,1523,1796,32,0
2018/12/18 22:03:12,1509,1782,33,0
2018/12/18 22:03:13,1581,1790,30,0
2018/12/18 22:03:14,1570,1812,27,0
2018/12/18 22:03:15,1538,1816,34,0
2018/12/18 22:03:16,1547,1792,31,0
2018/12/18 22:03:17,1565,1792,25,0
2018/12/18 22:03:18,1528,1797,30,0
2018/12/18 22:03:19,1554,1807,33,0
2018/12/18 22:03:20,1534,1792,30,0
2018/12/18 22:03:21,1555,1793,34,0
2018/12/18 22:03:22,1593,1804,25,0
2018/12/18 22:03:23,1563,1816,26,0
2018/12/18 22:03:24,1554,1784,35,0
2018/12/18 22:03:25,1540,1819,29,0
2018/12/18 22:03:26,1549,1804,29,0
2018/12/18 22:03:27,1552,1790,28,0
2018/12/18 22:03:28,1541,1823,27,0
2018/12/18 22:03:29,1583,1811,28,0
2018/12/18 22:03:30,1569,1802,28,0
2018/12/18 22:03:31,1522,1806,30,0
2018/12/18 22:03:32,1566,1823,33,0
2018/12/18 22:03:33,1530,1791,27,0
2018/12/18 22:03:34,1550,1805,35,0
2018/12/18 22:03:35,1556,1792,33,0
2018/12/18 22:03:36,1543,1784,31,0
2018/12/18 22:03:37,1570,1778,36,0
2018/12/18 22:03:38,1529,1788,34,0
2018/12/18 22:03:39,1491,1826,32,0
2018/12/18 22:03:40,1545,1793,32,0
2018/12/18 22:03:41,1539,1819,29,0
2018/12/18 22:03:42,1546,1776,36,0
2018/12/18 22:03:43,1543,1827,31,0
2018/12/18 22:03:44,1555,1805,29,0
2018/12/18 22:03:45,1552,1786,32,0
2018/12/18 22:03:46,1542,1784,30,0
2018/12/18 22:03:47,1515,1794,28,0
2018/12/18 22:03:48,1542,1777,31,0
2018/12/18 22:03:49,1573,1795,31,0
2018/12/18 22:03:50,1553,1822,26,0
2018/12/18 22:03:51,1545,1826,23,0
2018/12/18 22:03:52,1539,1782,34,0
2018/12/18 22:03:53,1544,1798,35,0
2018/12/18 22:03:54,1555,1809,29,0
2018/12/18 22:03:55,1559,1839,32,0
2018/12/18 22:03:56,1541,1828,29,0
2018/12/18 22:03:57,1517,1781,33,0
2018/12/18 22:03:58,1504,1796,30,0
2018/12/18 22:03:59,1541,1791,32,0
2018/12/18 22:04:00,1553,1822,28,0
2018/12/18 22:04:01,1530,1794,32,0
2018/12/18 22:04:02,1562,1813,32,0
2018/12/18 22:04:03,1532,1799,32,0
2018/12/18 22:04:04,1585,1838,28,0
2018/12/18 22:04:05,1545,1796,25,0
2018/12/18 22:04:06,1572,1772,28,0
2018/12/18 22:04:07,1562,1814,26,0
2018/12/18 22:04:08,1571,1802,30,0
2018/12/18 22:04:09,1593,1783,27,0
2018/12/18 22:04:10,1567,1808,34,0
2018/12/18 22:04:11,1502,1813,27,0
2018/12/18 22:04:12,1556,1784,26,0
2018/12/18 22:04:13,1543,1808,27,0
2018/12/18 22:04:14,1548,1803,33,0
2018/12/18 22:04:15,1567,1809,26,0
2018/12/18 22:04:16,1551,1787,32,0
2018/12/18 22:04:17,1518,1812,29,0
2018/12/18 22:04:18,1550,1802,30,0
2018/12/18 22:04:19,1545,1792,30,0
2018/12/18 22:04:20,1581,1809,35,0
2018/12/18 22:04:21,1553,1802,25,0
2018/12/18 22:04:22,1514,1779,25,0
2018/12/18 22:04:23,1543,1789,30,0
2018/12/18 22:04:24,1570,1829,31,0
2018/12/18 22:04:25,1543,1808,38,0
2018/12/18 22:04:26,1580,1795,30,0
2018/12/18 22:04:27,1538,1820,33,0
2018/12/18 22:04:28,1562,1809,26,0
2018/12/18 22:04:29,1541,1795,29,0
2018/12/18 22:04:30,1557,1827,33,0
2018/12/18 22:04:31,1531,1762,32,0
2018/12/18 22:04:32,1557,1790,26,0
2018/12/18 22:04:33,1601,1801,33,0
2018/12/18 22:04:34,1556,1760,28,0
2018/12/18 22:04:35,1543,1795,30,0
2018/12/18 22:04:36,1528,1794,29,0
2018/12/18 22:04:37,1549,1795,30,0
2018/12/18 22:04:38,1566,1816,29,0
2018/12/18 22:04:39,1556,1803,27,0
2018/12/18 22:04:40,1566,1777,31,0
2018/12/18 22:04:41,1564,1795,29,0
2018/12/18 22:04:42,1538,1817,31,0
2018/12/18 22:04:43,1553,1802,24,0
2018/12/18 22:04:44,1506,1780,29,0
2018/12/18 22:04:45,1563,1802,24,0
2018/12/18 22:04:46,1556,1793,29,0
2018/12/18 22:04:47,1560,1785,29,0
2018/12/18 22:04:48,1563,1832,29,0
2018/12/18 22:04:49,1554,1792,31,0
2018/12/18 22:04:50,1539,1782,30,0
2018/12/18 22:04:51,1539,1797,31,0
2018/12/18 22:04:52,1527,1827,35,0
2018/12/18 22:04:53,1529,1808,29,0
2018/12/18 22:04:54,1575,1812,28,0
2018/12/18 22:04:55,1563,1789,31,0
2018/12/18 22:04:56,1537,1794,32,0
2018/12/18 22:04:57,1546,1793,28,0
2018/12/18 22:04:58,1545,1805,33,0
2018/12/18 22:04:59,1575,1778,33,0
2018/12/18 22:05:00,1546,1789,27,0
2018/12/18 22:05:01,1516,1812,33,0
2018/12/18 22:05:02,1522,1790,31,0
2018/12/18 22:05:03,1615,1817,26,0
2018/12/18 22:05:04,1552,1780,26,0
2018/12/18 22:05:05,1543,1816,28,0
2018/12/18 22:05:06,1548,1792,31,0
2018/12/18 22:05:07,1594,1816,33,0
2018/12/18 22:05:08,1535,1803,30,0
2018/12/18 22:05:09,1561,1795,28,0
2018/12/18 22:05:10,1586,1792,35,0
2018/12/18 22:05:11,1521,1805,27,0
2018/12/18 22:05:12,1533,1787,30,0
2018/12/18 22:05:13,1561,1791,28,0
2018/12/18 22:05:14,1547,1779,26,0
2018/12/18 22:05:15,1543,1814,29,0
2018/12/18 22:05:16,1563,1825,20,0
2018/12/18 22:05:17,1541,1790,34,0
2018/12/18 22:05:18,1562,1821,33,0
2018/12/18 22:05:19,1567,1792,30,0
2018/12/18 22:05:20,1539,1813,31,0
2018/12/18 22:05:21,1560,1802,35,0
2018/12/18 22:05:22,1580,1804,28,0
2018/12/18 22:05:23,1570,1780,27,0
2018/12/18 22:05:24,1567,1785,31,0
2018/12/18 22:05:25,1545,1780,29,0
2018/12/18 22:05:26,1509,1816,30,0
2018/12/18 22:05:27,1558,1814,28,0
2018/12/18 22:05:28,1550,1820,35,0
2018/12/18 22:05:29,1541,1815,33,0
2018/12/18 22:05:30,1563,1793,29,0
2018/12/18 22:05:31,1566,1797,37,0
2018/12/18 22:05:32,1546,1793,26,0
2018/12/18 22:05:33,1544,1816,28,0
2018/12/18 22:05:34,1566,1817,26,0
2018/12/18 22:05:35,1546,1798,30,0
2018/12/18 22:05:36,1561,1801,26,0
2018/12/18 22:05:37,1570,1824,30,0
2018/12/18 22:05:38,1531,1808,27,0
2018/12/18 22:05:39,1546,1806,31,0
2018/12/18 22:05:40,1543,1816,35,0
2018/12/18 22:05:41,1549,1827,29,0
2018/12/18 22:05:42,1599,1796,29,0
2018/12/18 22:05:43,1561,1786,34,0
2018/12/18 22:05:44,1509,1792,33,0
2018/12/18 22:05:45,1552,1806,37,0
2018/12/18 22:05:46,1559,1801,33,0
2018/12/18 22:05:47,1550,1816,35,0
2018/12/18 22:05:48,1549,1795,29,0
2018/12/18 22:05:49,1568,1792,33,0
2018/12/18 22:05:50,1570,1813,29,0
2018/12/18 22:05:51,1523,1810,28,0
2018/12/18 22:05:52,1514,1811,26,0
2018/12/18 22:05:53,1534,1800,33,0
2018/12/18 22:05:54,1553,1795,33,0
2018/12/18 22:05:55,1559,1796,28,0
2018/12/18 22:05:56,1543,1815,30,0
2018/12/18 22:05:57,1539,1800,28,0
2018/12/18 22:05:58,1529,1807,31,0
2018/12/18 22:05:59,1565,1813,31,0
2018/12/18 22:06:00,1533,1810,29,0
2018/12/18 22:06:01,1565,1836,32,0
2018/12/18 22:06:02,1564,1808,28,0
2018/12/18 22:06:03,1533,1788,29,0
2018/12/18 22:06:04,1563,1769,29,0
2018/12/18 22:06:05,1579,1821,31,0
2018/12/18 22:06:06,1555,1829,29,0
2018/12/18 22:06:07,1542,1786,30,0
2018/12/18 22:06:08,1551,1779,30,0
2018/12/18 22:06:09,1527,1779,27,0
2018/12/18 22:06:10,1557,1802,32,0
2018/12/18 22:06:11,1523,1816,30,0
2018/12/18 22:06:12,1524,1806,28,0
2018/12/18 22:06:13,1516,1803,36,0
2018/12/18 22:06:14,1523,1825,26,0
2018/12/18 22:06:15,1523,1807,32,0
2018/12/18 22:06:16,1569,1808,34,0
2018/12/18 22:06:17,1531,1810,27,0
2018/12/18 22:06:18,1562,1784,25,0
2018/12/18 22:06:19,1515,1805,29,0
2018/12/18 22:06:20,1528,1789,28,0
2018/12/18 22:06:21,1543,1797,29,0
2018/12/18 22:06:22,1531,1808,31,0
2018/12/18 22:06:23,1524,1774,31,0
2018/12/18 22:06:24,1553,1810,33,0
2018/12/18 22:06:25,1563,1808,23,0
2018/12/18 22:06:26,1552,1827,31,0
2018/12/18 22:06:27,1576,1807,35,0
2018/12/18 22:06:28,1516,1826,25,0
2018/12/18 22:06:29,1550,1790,32,0
2018/12/18 22:06:30,1553,1793,24,0
2018/12/18 22:06:31,1557,1814,24,0
2018/12/18 22:06:32,1548,1771,31,0
2018/12/18 22:06:33,1521,1823,32,0
2018/12/18 22:06:34,1530,1805,29,0
2018/12/18 22:06:35,1553,1799,29,0
2018/12/18 22:06:36,1550,1798,30,0
2018/12/18 22:06:37,1591,1801,28,0
2018/12/18 22:06:38,1543,1786,34,0
2018/12/18 22:06:39,1530,1803,29,0
2018/12/18 22:06:40,1579,1792,27,0
2018/12/18 22:06:41,1565,1815,24,0
2018/12/18 22:06:42,1566,1783,30,0
2018/12/18 22:06:43,1552,1791,32,0
2018/12/18 22:06:44,1558,1782,31,0
2018/12/18 22:06:45,1578,1781,34,0
2018/12/18 22:06:46,1520,1793,33,0
2018/12/18 22:06:47,1560,1783,26,0
2018/12/18 22:06:48,1560,1826,31,0
2018/12/18 22:06:49,1559,1787,32,0
2018/12/18 22:06:50,1564,1778,26,0
2018/12/18 22:06:51,1542,1824,33,0
2018/12/18 22:06:52,1561,1823,29,0
2018/12/18 22:06:53,1519,1796,27,0
2018/12/18 22:06:54,1559,1782,31,0
2018/12/18 22:06:55,1554,1787,26,0
2018/12/18 22:06:56,1521,1807,30,0
2018/12/18 22:06:57,1553,1802,29,0
2018/12/18 22:06:58,1545,1788,29,0
2018/12/18 22:06:59,1574,1815,33,0
2018/12/18 22:07:00,1532,1824,30,0
2018/12/18 22:07:01,1533,1809,33,0
2018/12/18 22:07:02,1519,1808,29,0
2018/12/18 22:07:03,1545,1806,29,0
2018/12/18 22:07:04,1520,1827,30,0
2018/12/18 22:07:05,1531,1807,23,0
2018/12/18 22:07:06,1552,1812,26,0
2018/12/18 22:07:07,1540,1810,28,0
2018/12/18 22:07:08,1548,1784,33,0
2018/12/18 22:07:09,1533,1801,29,0
2018/12/18 22:07:10,1554,1810,32,0
2018/12/18 22:07:11,1549,1800,28,0
2018/12/18 22:07:12,1562,1790,24,0
2018/12/18 22:07:13,1511,1793,31,0
2018/12/18 22:07:14,1552,1810,24,0
2018/12/18 22:07:15,1562,1806,25,0
2018/12/18 22:07:16,1517,1797,29,0
2018/12/18 22:07:17,1590,1780,33,0
2018/12/18 22:07:18,1502,1796,31,0
2018/12/18 22:07:19,1565,1787,30,0
2018/12/18 22:07:20,1520,1816,27,0
2018/12/18 22:07:21,1551,1818,27,0
2018/12/18 22:07:22,1521,1787,32,0
2018/12/18 22:07:23,1554,1767,27,0
2018/12/18 22:07:24,1542,1809,30,0
2018/12/18 22:07:25,1547,1786,32,0
2018/12/18 22:07:26,1542,1807,31,0
