测试时间,温度,湿度,VOC,人体
2018/12/18 21:14:00,1610,1832,332,
2018/12/18 21:14:00,1572,1793,293,
2018/12/18 21:14:00,1594,1804,304,
2018/12/18 21:14:00,1614,1759,259,
2018/12/18 21:14:00,1605,1789,289,
2018/12/18 21:14:00,1597,1811,311,
2018/12/18 21:14:00,1602,1811,311,
2018/12/18 21:14:00,1637,1823,323,
2018/12/18 21:14:00,1594,1814,314,
2018/12/18 21:14:00,1630,1814,314,
2018/12/18 21:14:00,1615,1785,285,
2018/12/18 21:14:00,1580,1799,299,
2018/12/18 21:14:00,1604,1788,288,
2018/12/18 21:14:00,1594,1809,309,
2018/12/18 21:14:00,1598,1794,294,
2018/12/18 21:14:00,1618,1807,307,
2018/12/18 21:14:00,1608,1816,316,
2018/12/18 21:14:00,1565,1811,311,
2018/12/18 21:14:00,1634,1802,302,
2018/12/18 21:14:00,1604,1780,280,
2018/12/18 21:14:00,1608,1796,296,
2018/12/18 21:14:00,1602,1788,288,
2018/12/18 21:15:00,1588,1805,305,
2018/12/18 21:15:00,1619,1812,312,
2018/12/18 21:15:00,1599,1807,307,
2018/12/18 21:15:00,1632,1803,303,
2018/12/18 21:15:00,1575,1803,303,
2018/12/18 21:15:00,1579,1810,310,
2018/12/18 21:15:00,1614,1804,304,
2018/12/18 21:15:00,1579,1784,284,
2018/12/18 21:15:00,1619,1782,282,
2018/12/18 21:15:00,1626,1845,345,
2018/12/18 21:15:00,1605,1795,295,
2018/12/18 21:15:00,1613,1793,293,
2018/12/18 21:15:00,1578,1793,293,
2018/12/18 21:15:00,1597,1799,299,
2018/12/18 21:15:00,1588,1819,319,
2018/12/18 21:15:00,1610,1809,309,
2018/12/18 21:15:00,1604,1774,274,
2018/12/18 21:15:00,1559,1820,320,
2018/12/18 21:15:00,1593,1791,291,
2018/12/18 21:15:00,1609,1775,275,
2018/12/18 21:15:00,1586,1792,292,
2018/12/18 21:15:00,1570,1802,302,
2018/12/18 21:15:00,1602,1820,320,
2018/12/18 21:15:00,1624,1774,274,
2018/12/18 21:15:00,1597,1805,305,
2018/12/18 21:15:00,1602,1791,291,
2018/12/18 21:15:00,1587,1787,287,
2018/12/18 21:15:00,1593,1780,280,
2018/12/18 21:15:00,1618,1777,277,
2018/12/18 21:15:00,1613,1813,313,
2018/12/18 21:15:00,1594,1796,296,
2018/12/18 21:15:00,1563,1794,294,
2018/12/18 21:15:00,1575,1788,288,
2018/12/18 21:15:00,1594,1791,291,
2018/12/18 21:15:00,1603,1794,294,
2018/12/18 21:15:00,1632,1820,320,
2018/12/18 21:15:00,1629,1772,272,
2018/12/18 21:15:00,1612,1827,327,
2018/12/18 21:15:00,1570,1800,300,
2018/12/18 21:15:00,1599,1814,314,
2018/12/18 21:15:00,1595,1785,285,
2018/12/18 21:15:00,1615,1801,301,
2018/12/18 21:15:00,1582,1806,306,
2018/12/18 21:15:00,1579,1831,331,
2018/12/18 21:15:00,1620,1777,277,
2018/12/18 21:15:00,1613,1809,309,
2018/12/18 21:15:00,1587,1807,307,
2018/12/18 21:15:00,1622,1819,319,
2018/12/18 21:15:00,1612,1786,286,
2018/12/18 21:15:00,1641,1806,306,
2018/12/18 21:15:00,1579,1799,299,
2018/12/18 21:15:00,1618,1805,305,
2018/12/18 21:15:00,1574,1814,314,
2018/12/18 21:15:00,1574,1771,271,
2018/12/18 21:15:00,1588,1802,302,
2018/12/18 21:15:00,1638,1799,299,
2018/12/18 21:15:00,1611,1771,271,
2018/12/18 21:15:00,1580,1803,303,
2018/12/18 21:15:00,1573,1801,301,
2018/12/18 21:15:00,1589,1812,312,
2018/12/18 21:16:00,1563,1815,315,
2018/12/18 21:16:00,1622,1793,293,
2018/12/18 21:16:00,1628,1801,301,
2018/12/18 21:16:00,1587,1787,287,
2018/12/18 21:16:00,1585,1801,301,
2018/12/18 21:16:00,1590,1809,309,
2018/12/18 21:16:00,1582,1785,285,
2018/12/18 21:16:00,1616,1809,309,
2018/12/18 21:16:00,1622,1793,293,
2018/12/18 21:16:00,1601,1819,319,
2018/12/18 21:16:00,1590,1801,301,
2018/12/18 21:16:00,1595,1770,270,
2018/12/18 21:16:00,1597,1797,297,
2018/12/18 21:16:00,1584,1791,291,
2018/12/18 21:16:00,1579,1777,277,
2018/12/18 21:16:00,1568,1788,288,
2018/12/18 21:16:00,1589,1775,275,
2018/12/18 21:16:00,1579,1807,307,
2018/12/18 21:16:00,1601,1804,304,
2018/12/18 21:16:00,1629,1786,286,
2018/12/18 21:16:00,1604,1842,342,
2018/12/18 21:16:00,1621,1826,326,
2018/12/18 21:16:00,1601,1796,296,
2018/12/18 21:16:00,1608,1769,269,
2018/12/18 21:16:00,1586,1817,317,
2018/12/18 21:16:00,1633,1805,305,
2018/12/18 21:16:00,1603,1807,307,
2018/12/18 21:16:00,1576,1783,283,
2018/12/18 21:16:00,1606,1804,304,
2018/12/18 21:16:00,1582,1813,313,
2018/12/18 21:16:00,1563,1778,278,
2018/12/18 21:16:00,1597,1824,324,
2018/12/18 21:16:00,1588,1772,272,
2018/12/18 21:16:00,1591,1815,315,
2018/12/18 21:16:00,1636,1818,318,
2018/12/18 21:16:00,1584,1808,308,
2018/12/18 21:16:00,1614,1769,269,
2018/12/18 21:16:00,1582,1823,323,
2018/12/18 21:16:00,1575,1809,309,
2018/12/18 21:16:00,1595,1798,298,
2018/12/18 21:16:00,1636,1802,302,
2018/12/18 21:16:00,1576,1799,299,
2018/12/18 21:16:00,1595,1788,288,
2018/12/18 21:16:00,1610,1768,268,
2018/12/18 21:16:00,1598,1798,298,
2018/12/18 21:16:00,1609,1795,295,
2018/12/18 21:16:00,1633,1798,298,
2018/12/18 21:16:00,1569,1790,290,
2018/12/18 21:16:00,1574,1804,304,
2018/12/18 21:16:00,1597,1789,289,
2018/12/18 21:16:00,1582,1786,286,
2018/12/18 21:16:00,1602,1809,309,
2018/12/18 21:16:00,1604,1800,300,
2018/12/18 21:16:00,1607,1769,269,
2018/12/18 21:16:00,1634,1788,288,
2018/12/18 21:16:00,1639,1801,301,
2018/12/18 21:16:00,1606,1776,276,
2018/12/18 21:16:00,1628,1814,314,
2018/12/18 21:16:00,1594,1794,294,
2018/12/18 21:16:00,1598,1800,300,
2018/12/18 21:17:00,1632,1803,303,
2018/12/18 21:17:00,1610,1786,286,
2018/12/18 21:17:00,1607,1811,311,
2018/12/18 21:17:00,1600,1797,297,
2018/12/18 21:17:00,1617,1789,289,
2018/12/18 21:17:00,1603,1815,315,
2018/12/18 21:17:00,1619,1802,302,
2018/12/18 21:17:00,1593,1811,311,
2018/12/18 21:17:00,1617,1805,305,
2018/12/18 21:17:00,1609,1796,296,
2018/12/18 21:17:00,1646,1798,298,
2018/12/18 21:17:00,1601,1806,306,
2018/12/18 21:17:00,1597,1825,325,
2018/12/18 21:17:00,1599,1826,326,
2018/12/18 21:17:00,1627,1797,297,
2018/12/18 21:17:00,1611,1794,294,
2018/12/18 21:17:00,1604,1787,287,
2018/12/18 21:17:00,1646,1794,294,
2018/12/18 21:17:00,1564,1812,312,
2018/12/18 21:17:00,1618,1783,283,
2018/12/18 21:17:00,1618,1814,314,
2018/12/18 21:17:00,1595,1796,296,
2018/12/18 21:17:00,1576,1811,311,
2018/12/18 21:17:00,1584,1789,289,
2018/12/18 21:17:00,1638,1785,285,
2018/12/18 21:17:00,1585,1805,305,
2018/12/18 21:17:00,1615,1825,325,
2018/12/18 21:17:00,1618,1777,277,
2018/12/18 21:17:00,1616,1801,301,
2018/12/18 21:17:00,1615,1810,310,
2018/12/18 21:17:00,1587,1820,320,
2018/12/18 21:17:00,1586,1812,312,
2018/12/18 21:17:00,1601,1804,304,
2018/12/18 21:17:00,1599,1785,285,
2018/12/18 21:17:00,1610,1792,292,
2018/12/18 21:17:00,1575,1792,292,
2018/12/18 21:17:00,1608,1781,281,
2018/12/18 21:17:00,1598,1813,313,
2018/12/18 21:17:00,1611,1780,280,
2018/12/18 21:17:00,1578,1802,302,
2018/12/18 21:17:00,1595,1828,328,
2018/12/18 21:17:00,1611,1782,282,
2018/12/18 21:17:00,1583,1802,302,
2018/12/18 21:17:00,1610,1796,296,
2018/12/18 21:17:00,1613,1800,300,
2018/12/18 21:17:00,1544,1796,296,
2018/12/18 21:17:00,1596,1785,285,
2018/12/18 21:17:00,1612,1788,288,
2018/12/18 21:17:00,1580,1782,282,
2018/12/18 21:17:00,1619,1803,303,
2018/12/18 21:17:00,1591,1795,295,
2018/12/18 21:17:00,1613,1811,311,
2018/12/18 21:17:00,1579,1783,283,
2018/12/18 21:17:00,1573,1815,315,
2018/12/18 21:17:00,1628,1796,296,
2018/12/18 21:17:00,1615,1792,292,
2018/12/18 21:17:00,1614,1794,294,
2018/12/18 21:17:00,1590,1779,279,
2018/12/18 21:17:00,1578,1785,285,
2018/12/18 21:17:00,1573,1787,287,
2018/12/18 21:18:00,1629,1788,288,
2018/12/18 21:18:00,1581,1787,287,
2018/12/18 21:18:00,1607,1794,294,
2018/12/18 21:18:00,1610,1792,292,
2018/12/18 21:18:00,1591,1799,299,
2018/12/18 21:18:00,1591,1806,306,
2018/12/18 21:18:00,1604,1782,282,
2018/12/18 21:18:00,1587,1776,276,
2018/12/18 21:18:00,1603,1797,297,
2018/12/18 21:18:00,1607,1814,314,
2018/12/18 21:18:00,1592,1808,308,
2018/12/18 21:18:00,1612,1805,305,
2018/12/18 21:18:00,1608,1773,273,
2018/12/18 21:18:00,1567,1792,292,
2018/12/18 21:18:00,1587,1795,295,
2018/12/18 21:18:00,1613,1805,305,
2018/12/18 21:18:00,1578,1804,304,
2018/12/18 21:18:00,1623,1776,276,
2018/12/18 21:18:00,1588,1811,311,
2018/12/18 21:18:00,1603,1819,319,
2018/12/18 21:18:00,1581,1802,302,
2018/12/18 21:18:00,1633,1781,281,
2018/12/18 21:18:00,1626,1766,266,
2018/12/18 21:18:00,1611,1837,337,
2018/12/18 21:18:00,1641,1789,289,
2018/12/18 21:18:00,1574,1823,323,
2018/12/18 21:18:00,1556,1829,329,
2018/12/18 21:18:00,1613,1773,273,
2018/12/18 21:18:00,1595,1806,306,
2018/12/18 21:18:00,1579,1800,300,
2018/12/18 21:18:00,1593,1809,309,
2018/12/18 21:18:00,1593,1810,310,
2018/12/18 21:18:00,1614,1794,294,
2018/12/18 21:18:00,1618,1809,309,
2018/12/18 21:18:00,1565,1813,313,
2018/12/18 21:18:00,1597,1788,288,
2018/12/18 21:18:00,1600,1811,311,
2018/12/18 21:18:00,1597,1804,304,
2018/12/18 21:18:00,1597,1793,293,
2018/12/18 21:18:00,1604,1799,299,
2018/12/18 21:18:00,1598,1783,283,
2018/12/18 21:18:00,1608,1833,333,
2018/12/18 21:18:00,1608,1809,309,
2018/12/18 21:18:00,1609,1807,307,
2018/12/18 21:18:00,1612,1792,292,
2018/12/18 21:18:00,1618,1810,310,
2018/12/18 21:18:00,1577,1794,294,
2018/12/18 21:18:00,1606,1798,298,
2018/12/18 21:18:00,1603,1818,318,
2018/12/18 21:18:00,1611,1780,280,
2018/12/18 21:18:00,1619,1811,311,
2018/12/18 21:18:00,1545,1795,295,
2018/12/18 21:18:00,1605,1796,296,
2018/12/18 21:18:00,1642,1812,312,
2018/12/18 21:18:00,1595,1771,271,
2018/12/18 21:18:00,1605,1797,297,
2018/12/18 21:18:00,1599,1808,308,
2018/12/18 21:18:00,1600,1792,292,
2018/12/18 21:18:00,1578,1808,308,
2018/12/18 21:18:00,1624,1825,325,
2018/12/18 21:19:00,1650,1789,289,
2018/12/18 21:19:00,1571,1791,291,
2018/12/18 21:19:00,1611,1811,311,
2018/12/18 21:19:00,1617,1804,304,
2018/12/18 21:19:00,1617,1799,299,
2018/12/18 21:19:00,1597,1796,296,
2018/12/18 21:19:00,1587,1783,283,
2018/12/18 21:19:00,1605,1800,300,
2018/12/18 21:19:00,1562,1808,308,
2018/12/18 21:19:00,1618,1803,303,
2018/12/18 21:19:00,1625,1803,303,
2018/12/18 21:19:00,1657,1808,308,
2018/12/18 21:19:00,1572,1849,349,
2018/12/18 21:19:00,1635,1802,302,
2018/12/18 21:19:00,1609,1805,305,
2018/12/18 21:19:00,1617,1831,331,
2018/12/18 21:19:00,1629,1798,298,
2018/12/18 21:19:00,1615,1792,292,
2018/12/18 21:19:00,1604,1794,294,
2018/12/18 21:19:00,1605,1795,295,
2018/12/18 21:19:00,1623,1777,277,
2018/12/18 21:19:00,1597,1803,303,
2018/12/18 21:19:00,1573,1789,289,
2018/12/18 21:19:00,1626,1790,290,
2018/12/18 21:19:00,1590,1806,306,
2018/12/18 21:19:00,1600,1803,303,
2018/12/18 21:19:00,1584,1803,303,
2018/12/18 21:19:00,1578,1815,315,
2018/12/18 21:19:00,1623,1801,301,
2018/12/18 21:19:00,1617,1803,303,
2018/12/18 21:19:00,1622,1830,330,
2018/12/18 21:19:00,1579,1798,298,
2018/12/18 21:19:00,1613,1797,297,
2018/12/18 21:19:00,1616,1782,282,
2018/12/18 21:19:00,1632,1813,313,
2018/12/18 21:19:00,1606,1787,287,
2018/12/18 21:19:00,1633,1825,325,
2018/12/18 21:19:00,1626,1805,305,
2018/12/18 21:19:00,1602,1826,326,
2018/12/18 21:19:00,1568,1797,297,
2018/12/18 21:19:00,1572,1792,292,
2018/12/18 21:19:00,1607,1784,284,
2018/12/18 21:19:00,1576,1817,317,
2018/12/18 21:19:00,1643,1816,316,
2018/12/18 21:19:00,1606,1838,338,
2018/12/18 21:19:00,1640,1803,303,
2018/12/18 21:19:00,1603,1803,303,
2018/12/18 21:19:00,1618,1791,291,
2018/12/18 21:19:00,1582,1779,279,
2018/12/18 21:19:00,1589,1784,284,
2018/12/18 21:19:00,1628,1811,311,
2018/12/18 21:19:00,1551,1799,299,
2018/12/18 21:19:00,1631,1770,270,
2018/12/18 21:19:00,1614,1810,310,
2018/12/18 21:19:00,1611,1786,286,
2018/12/18 21:19:00,1598,1812,312,
2018/12/18 21:19:00,1558,1805,305,
2018/12/18 21:19:00,1566,1806,306,
2018/12/18 21:19:00,1589,1785,285,
2018/12/18 21:19:00,1571,1804,304,
2018/12/18 21:20:00,1632,1794,294,
2018/12/18 21:20:00,1599,1796,296,
2018/12/18 21:20:00,1592,1806,306,
2018/12/18 21:20:00,1608,1812,312,
2018/12/18 21:20:00,1595,1801,301,
2018/12/18 21:20:00,1574,1807,307,
2018/12/18 21:20:00,1616,1799,299,
2018/12/18 21:20:00,1592,1794,294,
2018/12/18 21:20:00,1594,1812,312,
2018/12/18 21:20:00,1603,1822,322,
2018/12/18 21:20:00,1616,1784,284,
2018/12/18 21:20:00,1598,1809,309,
2018/12/18 21:20:00,1622,1823,323,
2018/12/18 21:20:00,1602,1797,297,
2018/12/18 21:20:00,1571,1797,297,
2018/12/18 21:20:00,1583,1809,309,
2018/12/18 21:20:00,1549,1820,320,
2018/12/18 21:20:00,1610,1822,322,
2018/12/18 21:20:00,1603,1800,300,
2018/12/18 21:20:00,1576,1832,332,
2018/12/18 21:20:00,1618,1819,319,
2018/12/18 21:20:00,1595,1791,291,
2018/12/18 21:20:00,1617,1808,308,
2018/12/18 21:20:00,1608,1772,272,
2018/12/18 21:20:00,1597,1777,277,
2018/12/18 21:20:00,1597,1787,287,
2018/12/18 21:20:00,1597,1797,297,
2018/12/18 21:20:00,1567,1804,304,
2018/12/18 21:20:00,1617,1818,318,
2018/12/18 21:20:00,1598,1815,315,
2018/12/18 21:20:00,1583,1835,335,
2018/12/18 21:20:00,1620,1793,293,
2018/12/18 21:20:00,1551,1800,300,
2018/12/18 21:20:00,1573,1785,285,
2018/12/18 21:20:00,1618,1796,296,
2018/12/18 21:20:00,1624,1809,309,
2018/12/18 21:20:00,1583,1798,298,
2018/12/18 21:20:00,1604,1792,292,
2018/12/18 21:20:00,1598,1806,306,
2018/12/18 21:20:00,1642,1799,299,
2018/12/18 21:20:00,1618,1808,308,
2018/12/18 21:20:00,1647,1803,303,
2018/12/18 21:20:00,1595,1803,303,
2018/12/18 21:20:00,1588,1816,316,
2018/12/18 21:20:00,1598,1797,297,
2018/12/18 21:20:00,1627,1781,281,
2018/12/18 21:20:00,1600,1794,294,
2018/12/18 21:20:00,1634,1820,320,
2018/12/18 21:20:00,1595,1799,299,
2018/12/18 21:20:00,1605,1804,304,
2018/12/18 21:20:00,1573,1800,300,
2018/12/18 21:20:00,1591,1811,311,
2018/12/18 21:20:00,1594,1790,290,
2018/12/18 21:20:00,1621,1792,292,
2018/12/18 21:20:00,1586,1800,300,
2018/12/18 21:20:00,1609,1793,293,
2018/12/18 21:20:00,1585,1805,305,
2018/12/18 21:20:00,1568,1795,295,
2018/12/18 21:20:00,1603,1799,299,
2018/12/18 21:20:00,1606,1807,307,
2018/12/18 21:21:00,1633,1815,315,
2018/12/18 21:21:00,1601,1822,322,
2018/12/18 21:21:00,1589,1796,296,
2018/12/18 21:21:00,1623,1819,319,
2018/12/18 21:21:00,1604,1792,292,
2018/12/18 21:21:00,1589,1790,290,
2018/12/18 21:21:00,1614,1810,310,
2018/12/18 21:21:00,1599,1796,296,
2018/12/18 21:21:00,1578,1781,281,
2018/12/18 21:21:00,1613,1790,290,
2018/12/18 21:21:00,1580,1783,283,
2018/12/18 21:21:00,1636,1813,313,
2018/12/18 21:21:00,1610,1782,282,
2018/12/18 21:21:00,1590,1792,292,
2018/12/18 21:21:00,1604,1783,283,
2018/12/18 21:21:00,1623,1800,300,
2018/12/18 21:21:00,1585,1815,315,
2018/12/18 21:21:00,1585,1776,276,
2018/12/18 21:21:00,1608,1784,284,
2018/12/18 21:21:00,1611,1819,319,
2018/12/18 21:21:00,1603,1769,269,
2018/12/18 21:21:00,1596,1793,293,
2018/12/18 21:21:00,1591,1790,290,
2018/12/18 21:21:00,1630,1833,333,
2018/12/18 21:21:00,1610,1790,290,
2018/12/18 21:21:00,1606,1794,294,
2018/12/18 21:21:00,1593,1790,290,
2018/12/18 21:21:00,1599,1801,301,
2018/12/18 21:21:00,1618,1791,291,
2018/12/18 21:21:00,1627,1810,310,
2018/12/18 21:21:00,1595,1815,315,
2018/12/18 21:21:00,1612,1795,295,
2018/12/18 21:21:00,1568,1785,285,
2018/12/18 21:21:00,1594,1803,303,
2018/12/18 21:21:00,1604,1777,277,
2018/12/18 21:21:00,1611,1804,304,
2018/12/18 21:21:00,1592,1815,315,
2018/12/18 21:21:00,1605,1791,291,
2018/12/18 21:21:00,1575,1787,287,
2018/12/18 21:21:00,1603,1799,299,
2018/12/18 21:21:00,1605,1807,307,
2018/12/18 21:21:00,1583,1814,314,
2018/12/18 21:21:00,1592,1795,295,
2018/12/18 21:21:00,1607,1808,308,
2018/12/18 21:21:00,1615,1798,298,
2018/12/18 21:21:00,1572,1815,315,
2018/12/18 21:21:00,1562,1767,267,
2018/12/18 21:21:00,1600,1788,288,
2018/12/18 21:21:00,1590,1796,296,
2018/12/18 21:21:00,1587,1784,284,
2018/12/18 21:21:00,1581,1789,289,
2018/12/18 21:21:00,1592,1798,298,
2018/12/18 21:21:00,1608,1785,285,
2018/12/18 21:21:00,1603,1755,255,
2018/12/18 21:21:00,1623,1792,292,
2018/12/18 21:21:00,1587,1771,271,
2018/12/18 21:21:00,1596,1794,294,
2018/12/18 21:21:00,1592,1812,312,
2018/12/18 21:21:00,1587,1794,294,
2018/12/18 21:21:00,1626,1754,254,
2018/12/18 21:22:00,1589,1798,298,
2018/12/18 21:22:00,1624,1799,299,
2018/12/18 21:22:00,1588,1811,311,
2018/12/18 21:22:00,1591,1789,289,
2018/12/18 21:22:00,1574,1796,296,
2018/12/18 21:22:00,1611,1794,294,
2018/12/18 21:22:00,1626,1815,315,
2018/12/18 21:22:00,1588,1801,301,
2018/12/18 21:22:00,1610,1805,305,
2018/12/18 21:22:00,1565,1828,328,
2018/12/18 21:22:00,1627,1794,294,
2018/12/18 21:22:00,1595,1818,318,
2018/12/18 21:22:00,1602,1776,276,
2018/12/18 21:22:00,1586,1828,328,
2018/12/18 21:22:00,1619,1806,306,
2018/12/18 21:22:00,1596,1811,311,
2018/12/18 21:22:00,1591,1782,282,
2018/12/18 21:22:00,1589,1787,287,
2018/12/18 21:22:00,1617,1809,309,
2018/12/18 21:22:00,1607,1797,297,
2018/12/18 21:22:00,1597,1794,294,
2018/12/18 21:22:00,1644,1793,293,
2018/12/18 21:22:00,1551,1780,280,
2018/12/18 21:22:00,1574,1803,303,
2018/12/18 21:22:00,1635,1789,289,
2018/12/18 21:22:00,1572,1771,271,
2018/12/18 21:22:00,1597,1780,280,
2018/12/18 21:22:00,1578,1782,282,
2018/12/18 21:22:00,1610,1779,279,
2018/12/18 21:22:00,1537,1821,321,
2018/12/18 21:22:00,1559,1785,285,
2018/12/18 21:22:00,1595,1785,285,
2018/12/18 21:22:00,1568,1796,296,
2018/12/18 21:22:00,1594,1807,307,
2018/12/18 21:22:00,1622,1790,290,
2018/12/18 21:22:00,1595,1783,283,
2018/12/18 21:22:00,1610,1814,314,
2018/12/18 21:22:00,1585,1790,290,
2018/12/18 21:22:00,1593,1809,309,
2018/12/18 21:22:00,1601,1833,333,
2018/12/18 21:22:00,1622,1799,299,
2018/12/18 21:22:00,1621,1791,291,
2018/12/18 21:22:00,1583,1795,295,
2018/12/18 21:22:00,1624,1790,290,
2018/12/18 21:22:00,1617,1792,292,
2018/12/18 21:22:00,1607,1794,294,
2018/12/18 21:22:00,1589,1800,300,
2018/12/18 21:22:00,1596,1780,280,
2018/12/18 21:22:00,1573,1797,297,
2018/12/18 21:22:00,1588,1777,277,
2018/12/18 21:22:00,1585,1798,298,
2018/12/18 21:22:00,1609,1778,278,
2018/12/18 21:22:00,1614,1800,300,
2018/12/18 21:22:00,1612,1807,307,
2018/12/18 21:22:00,1630,1794,294,
2018/12/18 21:22:00,1584,1822,322,
2018/12/18 21:22:00,1594,1816,316,
2018/12/18 21:22:00,1594,1792,292,
2018/12/18 21:22:00,1578,1787,287,
2018/12/18 21:22:00,1612,1806,306,
2018/12/18 21:23:00,1567,1792,292,
2018/12/18 21:23:00,1598,1793,293,
2018/12/18 21:23:00,1573,1797,297,
2018/12/18 21:23:00,1584,1822,322,
2018/12/18 21:23:00,1604,1815,315,
2018/12/18 21:23:00,1590,1806,306,
2018/12/18 21:23:00,1576,1812,312,
2018/12/18 21:23:00,1600,1792,292,
2018/12/18 21:23:00,1577,1800,300,
2018/12/18 21:23:00,1625,1821,321,
2018/12/18 21:23:00,1613,1822,322,
2018/12/18 21:23:00,1590,1819,319,
2018/12/18 21:23:00,1575,1778,278,
2018/12/18 21:23:00,1625,1786,286,
2018/12/18 21:23:00,1583,1828,328,
2018/12/18 21:23:00,1602,1791,291,
2018/12/18 21:23:00,1579,1783,283,
2018/12/18 21:23:00,1566,1811,311,
2018/12/18 21:23:00,1584,1788,288,
2018/12/18 21:23:00,1622,1801,301,
2018/12/18 21:23:00,1592,1820,320,
2018/12/18 21:23:00,1624,1814,314,
2018/12/18 21:23:00,1614,1816,316,
2018/12/18 21:23:00,1621,1795,295,
2018/12/18 21:23:00,1629,1785,285,
2018/12/18 21:23:00,1584,1802,302,
2018/12/18 21:23:00,1590,1783,283,
2018/12/18 21:23:00,1616,1823,323,
2018/12/18 21:23:00,1634,1810,310,
2018/12/18 21:23:00,1604,1793,293,
2018/12/18 21:23:00,1596,1818,318,
2018/12/18 21:23:00,1606,1791,291,
2018/12/18 21:23:00,1584,1821,321,
2018/12/18 21:23:00,1595,1801,301,
2018/12/18 21:23:00,1590,1810,310,
2018/12/18 21:23:00,1592,1786,286,
2018/12/18 21:23:00,1580,1804,304,
2018/12/18 21:23:00,1624,1807,307,
2018/12/18 21:23:00,1602,1770,270,
2018/12/18 21:23:00,1585,1791,291,
2018/12/18 21:23:00,1617,1802,302,
2018/12/18 21:23:00,1608,1797,297,
2018/12/18 21:23:00,1563,1796,296,
2018/12/18 21:23:00,1624,1806,306,
2018/12/18 21:23:00,1580,1805,305,
2018/12/18 21:23:00,1625,1795,295,
2018/12/18 21:23:00,1597,1793,293,
2018/12/18 21:23:00,1622,1826,326,
2018/12/18 21:23:00,1633,1799,299,
2018/12/18 21:23:00,1616,1804,304,
2018/12/18 21:23:00,1585,1781,281,
2018/12/18 21:23:00,1583,1811,311,
2018/12/18 21:23:00,1628,1811,311,
2018/12/18 21:23:00,1615,1783,283,
2018/12/18 21:23:00,1617,1804,304,
2018/12/18 21:23:00,1578,1805,305,
2018/12/18 21:23:00,1622,1835,335,
2018/12/18 21:23:00,1603,1782,282,
2018/12/18 21:23:00,1579,1830,330,
2018/12/18 21:23:00,1621,1797,297,
2018/12/18 21:24:00,1593,1778,278,
2018/12/18 21:24:00,1608,1796,296,
2018/12/18 21:24:00,1641,1792,292,
2018/12/18 21:24:00,1578,1806,306,
2018/12/18 21:24:00,1610,1775,275,
2018/12/18 21:24:00,1606,1805,305,
2018/12/18 21:24:00,1591,1809,309,
2018/12/18 21:24:00,1636,1818,318,
2018/12/18 21:24:00,1586,1800,300,
2018/12/18 21:24:00,1576,1801,301,
2018/12/18 21:24:00,1556,1799,299,
2018/12/18 21:24:00,1559,1777,277,
2018/12/18 21:24:00,1623,1802,302,
2018/12/18 21:24:00,1593,1782,282,
2018/12/18 21:24:00,1622,1803,303,
2018/12/18 21:24:00,1616,1817,317,
2018/12/18 21:24:00,1599,1814,314,
2018/12/18 21:24:00,1545,1801,301,
2018/12/18 21:24:00,1642,1804,304,
2018/12/18 21:24:00,1572,1801,301,
2018/12/18 21:24:00,1618,1824,324,
2018/12/18 21:24:00,1637,1789,289,
2018/12/18 21:24:00,1581,1808,308,
2018/12/18 21:24:00,1628,1783,283,
2018/12/18 21:24:00,1580,1801,301,
2018/12/18 21:24:00,1632,1797,297,
2018/12/18 21:24:00,1592,1790,290,
2018/12/18 21:24:00,1602,1811,311,
2018/12/18 21:24:00,1569,1787,287,
2018/12/18 21:24:00,1637,1764,264,
2018/12/18 21:24:00,1580,1807,307,
2018/12/18 21:24:00,1610,1800,300,
2018/12/18 21:24:00,1561,1818,318,
2018/12/18 21:24:00,1632,1790,290,
2018/12/18 21:24:00,1595,1827,327,
2018/12/18 21:24:00,1606,1792,292,
2018/12/18 21:24:00,1586,1798,298,
2018/12/18 21:24:00,1613,1776,276,
2018/12/18 21:24:00,1613,1806,306,
2018/12/18 21:24:00,1560,1799,299,
2018/12/18 21:24:00,1620,1816,316,
2018/12/18 21:24:00,1611,1813,313,
2018/12/18 21:24:00,1620,1824,324,
2018/12/18 21:24:00,1592,1801,301,
2018/12/18 21:24:00,1570,1807,307,
2018/12/18 21:24:00,1601,1803,303,
2018/12/18 21:24:00,1610,1797,297,
2018/12/18 21:24:00,1597,1814,314,
2018/12/18 21:24:00,1631,1781,281,
2018/12/18 21:24:00,1594,1812,312,
2018/12/18 21:24:00,1621,1779,279,
2018/12/18 21:24:00,1615,1817,317,
2018/12/18 21:24:00,1578,1793,293,
2018/12/18 21:24:00,1598,1781,281,
2018/12/18 21:24:00,1640,1805,305,
2018/12/18 21:24:00,1579,1812,312,
2018/12/18 21:24:00,1577,1774,274,
2018/12/18 21:24:00,1602,1803,303,
2018/12/18 21:24:00,1580,1801,301,
2018/12/18 21:24:00,1612,1820,320,
2018/12/18 21:25:00,1558,1806,306,
2018/12/18 21:25:00,1590,1816,316,
2018/12/18 21:25:00,1582,1807,307,
2018/12/18 21:25:00,1610,1802,302,
2018/12/18 21:25:00,1632,1797,297,
2018/12/18 21:25:00,1624,1827,327,
2018/12/18 21:25:00,1608,1790,290,
2018/12/18 21:25:00,1607,1792,292,
2018/12/18 21:25:00,1593,1821,321,
2018/12/18 21:25:00,1601,1816,316,
2018/12/18 21:25:00,1594,1797,297,
2018/12/18 21:25:00,1591,1775,275,
2018/12/18 21:25:00,1608,1810,310,
